Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
27903369,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
27911361,0CFD0F52,true,Rx,0,8,70,1A,CB,03,7D,FF,FF,FF,
27911913,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
27913500,0CF00300,true,Rx,0,8,D0,0F,07,FF,FF,FF,6A,FF,
27919851,0CF00400,true,Rx,0,8,51,84,83,82,1F,00,0F,84,
27923315,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
27923869,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
27933400,18FEF000,true,Rx,0,8,FF,FF,FF,84,1F,F0,CC,FF,
27939661,0CF00400,true,Rx,0,8,51,84,83,6D,1F,00,0F,84,
27958660,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
27959996,0CF00400,true,Rx,0,8,51,84,83,5C,1F,00,0F,84,
27961321,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
27963446,0CF00300,true,Rx,0,8,D0,0F,07,FF,FF,FF,6A,FF,
27968500,18FEDF00,true,Rx,0,8,86,80,25,7D,FB,FF,FF,F3,
27973261,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
27981028,18FEF200,true,Rx,0,8,26,00,00,00,15,03,FF,FF,
27981033,0CF00400,true,Rx,0,8,51,84,83,4D,1F,00,0F,84,
27999529,0CF00400,true,Rx,0,8,51,84,83,46,1F,00,0F,84,
28003310,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
28011426,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28013520,0CF00300,true,Rx,0,8,D0,0F,07,FF,FF,FF,6B,FF,
28019590,0CF00400,true,Rx,0,8,51,84,83,35,1F,00,0F,84,
28023263,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28023810,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
28033575,18FEF000,true,Rx,0,8,FF,FF,FF,42,1F,F0,CC,FF,
28039468,0CF00400,true,Rx,0,8,51,84,83,27,1F,00,0F,84,
28059074,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
28060008,0CF00400,true,Rx,0,8,51,84,83,12,1F,00,0F,84,
28061337,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28063417,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28068351,18FFC400,true,Rx,0,8,00,00,00,00,00,F1,FF,FF,
28073286,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28079285,18FEF200,true,Rx,0,8,26,00,00,00,16,03,FF,FF,
28079624,0CF00400,true,Rx,0,8,61,84,83,01,1F,00,0F,84,
28093632,18FEEF00,true,Rx,0,8,FF,FF,FF,FE,FF,FF,FF,FA,
28099942,18FFC33D,true,Rx,0,8,00,00,00,00,31,00,00,C2,
28099947,0CF00400,true,Rx,0,8,61,84,83,F2,1E,00,0F,84,
28103325,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
28111351,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28113458,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28114008,18FEF600,true,Rx,0,8,FF,01,54,FF,FF,FF,FF,FF,
28119993,0CF00400,true,Rx,0,8,61,84,83,E9,1E,00,0F,84,
28123400,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28123953,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
28133559,18FEF000,true,Rx,0,8,FF,FF,FF,EB,1E,F0,CC,FF,
28139527,18FEF700,true,Rx,0,8,FF,FF,FF,FF,27,02,FF,FF,
28139532,18FD3E00,true,Rx,0,8,FF,FE,FF,FF,FE,FF,FF,FF,
28139537,0CF00400,true,Rx,0,8,61,84,83,DD,1E,00,0F,84,
28159549,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
28159555,18FEEE00,true,Rx,0,8,73,FF,FF,FF,FF,FF,FF,FF,
28159955,0CF00400,true,Rx,0,8,51,84,83,CF,1E,00,0F,84,
28161552,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28163380,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28173411,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28179761,18FEF200,true,Rx,0,8,26,00,00,00,15,03,FF,FF,
28179766,0CF00400,true,Rx,0,8,61,84,83,C0,1E,00,0F,84,
28183356,18FEE400,true,Rx,0,8,FF,3F,FD,FC,FF,3F,FF,FF,
28200707,0CF00400,true,Rx,0,8,61,84,83,AF,1E,00,0F,84,
28203323,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
28203874,18FEBD00,true,Rx,0,8,00,F0,FF,FF,FF,FF,FF,FF,
28211424,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28213524,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28220351,0CF00400,true,Rx,0,8,61,84,83,A0,1E,00,0F,84,
28223345,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28223891,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
28228563,18FEDF00,true,Rx,0,8,86,80,25,7D,FB,FF,FF,F3,
28229120,18E0FF00,true,Rx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
28231981,18FFC13D,true,Rx,0,8,46,FF,FF,FF,FF,FF,FF,FF,
28233565,18FEF000,true,Rx,0,8,FF,FF,FF,AA,1E,F0,CC,FF,
28240162,0CF00400,true,Rx,0,8,61,84,83,99,1E,00,0F,84,
28253507,18FEF500,true,Rx,0,8,BF,FF,FF,FF,FF,FF,FF,FF,
28259908,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
28260304,0CF00400,true,Rx,0,8,61,84,83,8D,1E,00,0F,84,
28261394,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28263315,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28268335,18FFC400,true,Rx,0,8,00,00,00,00,00,F1,FF,FF,
28273247,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28274042,1885FF00,true,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
28280465,18FEF200,true,Rx,0,8,27,00,00,00,15,03,FF,FF,
28280470,0CF00400,true,Rx,0,8,61,84,83,7C,1E,00,0F,84,
28293494,18FF0A00,true,Rx,0,8,EF,FF,FF,FF,FF,FF,FF,FF,
28301346,18FFC33D,true,Rx,0,8,00,00,00,00,31,00,00,C2,
28301351,0CF00400,true,Rx,0,8,61,84,83,70,1E,00,0F,84,
28303459,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
28311319,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28313648,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28321341,18FDE500,true,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FB,
28321346,0CF00400,true,Rx,0,8,61,84,83,62,1E,00,0F,84,
28323357,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28323910,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
28333422,18FEF000,true,Rx,0,8,FF,FF,FF,69,1E,F0,CC,FF,
28340864,18FE5600,true,Rx,0,8,A1,3E,FF,FF,1F,FF,FF,FF,
28340870,0CF00400,true,Rx,0,8,61,84,83,51,1E,00,0F,84,
28360951,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
28360956,0CF00400,true,Rx,0,8,61,84,83,48,1E,00,0F,84,
28362752,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28363396,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28363950,18ECFF00,true,Rx,0,8,20,32,00,08,FF,CA,FE,00,
28373461,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28378376,18FEF200,true,Rx,0,8,27,00,00,00,15,03,FF,FF,
28381230,0CF00400,true,Rx,0,8,61,84,83,44,1E,00,0F,84,
28383299,18FEC100,true,Rx,0,8,C9,0E,42,04,1B,20,42,04,
28401867,0CF00400,true,Rx,0,8,71,84,83,30,1E,00,0F,84,
28403368,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
28411520,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28413605,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28418065,18EBFF00,true,Rx,0,8,01,47,FF,61,00,03,7E,64,
28421512,0CF00400,true,Rx,0,8,61,84,83,26,1E,00,0F,84,
28423445,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28423992,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
28433528,18FEF000,true,Rx,0,8,FF,FF,FF,2D,1E,F0,CC,FF,
28441436,0CF00400,true,Rx,0,8,61,84,83,18,1E,00,0F,84,
28461493,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
28461498,0CF00400,true,Rx,0,8,71,84,83,08,1E,00,0F,84,
28461503,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28463465,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28468378,18FFC400,true,Rx,0,8,00,00,00,00,00,F1,FF,FF,
28470472,18EBFF00,true,Rx,0,8,02,00,02,04,33,04,03,7E,
28473338,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28478494,18FEF200,true,Rx,0,8,28,00,00,00,16,03,FF,FF,
28481526,0CF00400,true,Rx,0,8,61,84,83,FD,1D,00,0F,84,
28488390,18FEDF00,true,Rx,0,8,86,80,25,7D,FB,FF,FF,F3,
28499018,18FFC33D,true,Rx,0,8,00,00,00,00,31,00,00,C2,
28502461,0CF00400,true,Rx,0,8,61,84,83,FD,1D,00,0F,84,
28503419,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
28511457,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28513558,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28522150,0CF00400,true,Rx,0,8,61,84,83,EB,1D,00,0F,84,
28523345,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28523897,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
28524446,18EBFF00,true,Rx,0,8,03,08,11,03,7E,0B,11,03,
28533456,18FEF000,true,Rx,0,8,FF,FF,FF,F2,1D,F0,CC,FF,
28542118,0CF00400,true,Rx,0,8,61,84,83,DD,1D,00,0F,84,
28558917,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
28562099,0CF00400,true,Rx,0,8,71,84,83,CF,1D,00,0F,84,
28562104,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28563551,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28573404,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28578574,18FEF200,true,Rx,0,8,29,00,00,00,15,03,FF,FF,
28579640,0CF00400,true,Rx,0,8,71,84,83,C0,1D,00,0F,84,
28582466,18EBFF00,true,Rx,0,8,04,7E,A1,0D,04,7E,BA,12,
28593504,18FEEF00,true,Rx,0,8,FF,FF,FF,FE,FF,FF,FF,FA,
28599692,0CF00400,true,Rx,0,8,71,84,83,B4,1D,00,0F,84,
28603537,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
28611368,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28613525,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28614095,18FEF600,true,Rx,0,8,FF,01,54,FF,FF,FF,FF,FF,
28619744,0CF00400,true,Rx,0,8,71,84,83,B5,1D,00,0F,84,
28623400,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28623954,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
28624511,18FEC1EE,true,Rx,0,8,E4,31,A2,06,E8,3E,01,00,
28633538,18FEF000,true,Rx,0,8,FF,FF,FF,B2,1D,F0,CC,FF,
28637905,18EBFF00,true,Rx,0,8,05,1F,02,9A,0C,0F,28,9A,
28638454,18FD3E00,true,Rx,0,8,FF,FE,FF,FF,FE,FF,FF,FF,
28639526,0CF00400,true,Rx,0,8,71,84,83,A5,1D,00,0F,84,
28658830,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
28662656,0CF00400,true,Rx,0,8,61,84,83,98,1D,00,0F,84,
28662661,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28663387,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28668405,18FFC400,true,Rx,0,8,00,00,00,00,00,F1,FF,FF,
28673324,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28673872,18FEE6EE,true,Rx,0,8,48,36,0F,07,57,27,70,7A,
28678530,18FEF200,true,Rx,0,8,21,00,00,00,15,03,FF,FF,
28679590,0CF00400,true,Rx,0,8,71,84,83,8A,1D,00,0F,84,
28690608,18EBFF00,true,Rx,0,8,06,0C,04,02,54,00,09,08,
28699463,0CF00400,true,Rx,0,8,71,84,83,7D,1D,00,0F,84,
28700026,18FFC33D,true,Rx,0,8,00,00,00,00,31,00,00,C2,
28703507,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
28711421,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28713579,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28719828,0CF00400,true,Rx,0,8,71,84,83,6F,1D,00,0F,84,
28723601,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28723979,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
28733544,18FEF000,true,Rx,0,8,FF,FF,FF,77,1D,F0,CC,FF,
28739632,0CF00400,true,Rx,0,8,71,84,83,69,1D,00,0F,84,
28744083,18EBFF00,true,Rx,0,8,07,57,06,09,08,54,00,02,
28748322,18FEDF00,true,Rx,0,8,86,80,25,7D,FB,FF,FF,F3,
28758845,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
28760161,0CF00400,true,Rx,0,8,71,84,83,62,1D,00,0F,84,
28805851,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28805857,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28805862,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28805867,18FEF200,true,Rx,0,8,29,00,00,00,15,03,FF,FF,
28805873,0CF00400,true,Rx,0,8,71,84,83,4F,1D,00,0F,84,
28805878,0CF00400,true,Rx,0,8,71,84,83,44,1D,00,0F,84,
28805883,18EBFF00,true,Rx,0,8,08,0E,FF,FF,FF,FF,FF,FF,
28805889,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
28811416,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28813558,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
28819881,0CF00400,true,Rx,0,8,71,84,83,37,1D,00,0F,84,
28823530,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
28824095,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
28833548,18FEF000,true,Rx,0,8,FF,FF,FF,3D,1D,F0,CC,FF,
28839458,0CF00400,true,Rx,0,8,71,84,83,28,1D,00,0F,84,
28851376,1CDEEE17,true,Rx,0,8,0F,FF,03,00,00,00,00,00,
28853463,1CE8FFEE,true,Rx,0,8,00,FF,FF,FF,FF,00,DE,00,
28854017,18E8FF00,true,Rx,0,8,00,FF,FF,FF,FF,00,DE,00,
28859224,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
28860287,0CF00400,true,Rx,0,8,71,84,83,1D,1D,00,0F,84,
28861347,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
28863486,0CF00300,true,Rx,0,8,D0,0F,08,FF,FF,FF,6B,FF,
29625092,18FFC400,true,Rx,0,8,00,00,00,00,00,F1,FF,FF,
29625101,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
29625107,18FEF200,true,Rx,0,8,2A,00,00,00,16,03,FF,FF,
29625112,0CF00400,true,Rx,0,8,71,84,83,1E,1D,00,0F,84,
29625117,0CF00400,true,Rx,0,8,71,84,83,0F,1D,00,0F,84,
29625123,18FFC33D,true,Rx,0,8,00,00,00,00,31,00,00,C2,
29625128,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
29625133,0CFD0F52,true,Rx,0,8,91,00,CB,03,7D,FF,FF,FF,
29625139,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
29625144,0CF00300,true,Rx,0,8,D0,0F,09,FF,FF,FF,6B,FF,
29625149,0CF00400,true,Rx,0,8,71,84,83,02,1D,00,0F,84,
29625154,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
29625160,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
29625165,18FEF000,true,Rx,0,8,FF,FF,FF,08,1D,F0,CC,FF,
29625170,0CF00400,true,Rx,0,8,71,84,83,F8,1C,00,0F,84,
29625176,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
29625181,0CF00400,true,Rx,0,8,71,84,83,EE,1C,00,0F,84,
29625186,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
29625192,0CF00300,true,Rx,0,8,D0,0F,09,FF,FF,FF,6B,FF,
29625197,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
29625202,18FEF200,true,Rx,0,8,22,00,00,00,15,03,FF,FF,
29625207,0CF00400,true,Rx,0,8,71,84,83,E2,1C,00,0F,84,
29625213,0CF00400,true,Rx,0,8,71,84,83,DC,1C,00,0F,84,
29625218,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
29625223,18FEDF00,true,Rx,0,8,85,80,25,7D,FB,FF,FF,F3,
29625229,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
29625234,0CF00300,true,Rx,0,8,D0,0F,09,FF,FF,FF,6B,FF,
29625239,0CF00400,true,Rx,0,8,71,84,83,D3,1C,00,0F,84,
29625245,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
29625250,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
29625255,18FEF000,true,Rx,0,8,FF,FF,FF,DC,1C,F0,CC,FF,
29625260,0CF00400,true,Rx,0,8,71,84,83,C2,1C,00,0F,84,
29625266,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
29625271,0CF00400,true,Rx,0,8,71,84,83,B9,1C,00,0F,84,
29625276,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
29625282,0CF00300,true,Rx,0,8,D0,0F,09,FF,FF,FF,6B,FF,
29625287,18FFC400,true,Rx,0,8,00,00,00,00,00,F1,FF,FF,
29625292,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
29625298,18FEF200,true,Rx,0,8,2B,00,00,00,15,03,FF,FF,
29625303,0CF00400,true,Rx,0,8,71,84,83,AF,1C,00,0F,84,
29625308,18FEEF00,true,Rx,0,8,FF,FF,FF,FE,FF,FF,FF,FA,
29625314,0CF00400,true,Rx,0,8,71,84,83,A2,1C,00,0F,84,
29625319,18FFC33D,true,Rx,0,8,00,00,00,00,31,00,00,C2,
29625324,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
29625329,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
29625335,0CF00300,true,Rx,0,8,D0,0F,09,FF,FF,FF,6B,FF,
29625340,18FEF600,true,Rx,0,8,FF,01,54,FF,FF,FF,FF,FF,
29625345,0CF00400,true,Rx,0,8,71,84,83,99,1C,00,0F,84,
29625351,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
29625356,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
29625361,18FEF000,true,Rx,0,8,FF,FF,FF,9D,1C,F0,CC,FF,
29625367,18FEF700,true,Rx,0,8,FF,FF,FF,FF,26,02,FF,FF,
29625372,18FD3E00,true,Rx,0,8,FF,FE,FF,FF,FE,FF,FF,FF,
29625377,0CF00400,true,Rx,0,8,71,84,83,9B,1C,00,0F,84,
29625383,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
29625388,18FEEE00,true,Rx,0,8,73,FF,FF,FF,FF,FF,FF,FF,
29625394,0CF00400,true,Rx,0,8,71,84,83,8B,1C,00,0F,84,
29625400,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
29625406,0CF00300,true,Rx,0,8,D0,0F,09,FF,FF,FF,6B,FF,
29625412,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
29625417,18FEF200,true,Rx,0,8,2B,00,00,00,16,03,FF,FF,
29625423,0CF00400,true,Rx,0,8,71,84,83,82,1C,00,0F,84,
29625428,18FEE400,true,Rx,0,8,FF,3F,FD,FC,FF,3F,FF,FF,
29625433,0CF00400,true,Rx,0,8,01,84,84,77,1C,00,0F,84,
31675173,18FEF000,true,Rx,0,8,FF,FF,FF,DF,1B,F0,CC,FF,
31675178,18EBFF00,true,Rx,0,8,05,1F,02,9A,0C,0F,28,9A,
31675184,18FD3E00,true,Rx,0,8,FF,FE,FF,FF,FE,FF,FF,FF,
31675189,0CF00400,true,Rx,0,8,01,84,84,D1,1B,00,0F,84,
31675194,0CF00400,true,Rx,0,8,01,84,84,D0,1B,00,0F,84,
31675200,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
31675205,0CF00300,true,Rx,0,8,D0,0F,09,FF,FF,FF,6B,FF,
31675210,18FFC400,true,Rx,0,8,00,00,00,00,00,F1,FF,FF,
31675216,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
31675221,18FEE6EE,true,Rx,0,8,4C,36,0F,07,57,27,70,7A,
31675226,18FEF200,true,Rx,0,8,24,00,00,00,15,03,FF,FF,
31675231,0CF00400,true,Rx,0,8,01,84,84,D2,1B,00,0F,84,
31675237,18EBFF00,true,Rx,0,8,06,0C,04,02,54,00,09,08,
31675242,0CF00400,true,Rx,0,8,01,84,84,C3,1B,00,0F,84,
31675252,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
31675257,18FFC33D,true,Rx,0,8,00,00,00,00,31,00,00,C2,
31675263,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
31675268,0CF00300,true,Rx,0,8,D0,0F,0A,FF,FF,FF,6B,FF,
31675273,0CF00400,true,Rx,0,8,01,84,84,BE,1B,00,0F,84,
31675279,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
31675284,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
31675289,18FEF000,true,Rx,0,8,FF,FF,FF,C2,1B,F0,CC,FF,
31675295,0CF00400,true,Rx,0,8,01,84,84,B6,1B,00,0F,84,
31675301,18EBFF00,true,Rx,0,8,07,57,06,09,08,54,00,02,
31675306,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
31675311,0CF00400,true,Rx,0,8,01,84,84,AF,1B,00,0F,84,
31675317,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
31675323,0CF00300,true,Rx,0,8,D0,0F,0A,FF,FF,FF,6B,FF,
31675329,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
31675335,18FEF200,true,Rx,0,8,2D,00,00,00,15,03,FF,FF,
31675340,0CF00400,true,Rx,0,8,01,84,84,A5,1B,00,0F,84,
31675345,0CF00400,true,Rx,0,8,01,84,84,AB,1B,00,0F,84,
31675351,18EBFF00,true,Rx,0,8,08,0E,FF,FF,FF,FF,FF,FF,
31675356,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
31675361,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
31675367,0CF00300,true,Rx,0,8,D0,0F,0A,FF,FF,FF,6B,FF,
31675372,0CF00400,true,Rx,0,8,01,84,84,A4,1B,00,0F,84,
31675377,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
31675383,18F00029,true,Rx,0,8,F0,7D,7D,FF,29,FF,FF,FF,
31675388,18FEF000,true,Rx,0,8,FF,FF,FF,AD,1B,F0,CC,FF,
31675393,0CF00400,true,Rx,0,8,01,84,84,99,1B,00,0F,84,
31675399,18FFC400,true,Rx,0,8,00,00,00,00,00,F1,FF,FF,
31675405,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
31675411,18FEF200,true,Rx,0,8,24,00,00,00,15,03,FF,FF,
31675416,0CF00400,true,Rx,0,8,11,84,84,8C,1B,00,0F,84,
31675422,0CF00400,true,Rx,0,8,11,84,84,86,1B,00,0F,84,
31675427,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
31675433,18FFC33D,true,Rx,0,8,00,00,00,00,31,00,00,C2,
31675438,0CFD0F52,true,Rx,0,8,E9,10,CB,03,7D,FF,FF,FF,
31675443,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
31675449,0CF00300,true,Rx,0,8,D0,0F,0A,FF,FF,FF,6B,FF,
31675454,18FEF000,true,Rx,0,8,FF,FF,FF,83,1B,F0,CC,FF,
31675459,0CF00400,true,Rx,0,8,01,84,84,87,1B,00,0F,84,
31675465,18FEF100,true,Rx,0,8,F4,00,00,50,00,00,00,00,
31675470,0CF00400,true,Rx,0,8,01,84,84,7E,1B,00,0F,84,
31675475,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
31675480,0CF00300,true,Rx,0,8,D0,0F,0A,FF,FF,FF,6B,FF,
31675486,0CFE6CEE,true,Rx,0,8,00,3F,FF,C5,00,00,00,00,
31675491,18FEF200,true,Rx,0,8,2E,00,00,00,16,03,FF,FF,
31675496,0CF00400,true,Rx,0,8,01,84,84,76,1B,00,0F,84,
31675502,0CF00400,true,Rx,0,8,11,84,84,6F,1B,00,0F,84,
31675507,18F00100,true,Rx,0,8,FF,FF,FF,FF,00,FF,FF,FF,
31675512,18F00F52,true,Rx,0,8,FF,FF,FF,FF,FF,7F,1F,1F,
31675518,0CF00300,true,Rx,0,8,D0,0F,0A,FF,FF,FF,6B,FF,
31679328,18FEF200,true,Rx,0,8,86,00,00,00,15,03,FF,FF,
31679979,0CF00400,true,Rx,0,8,21,8F,8F,49,20,00,0F,90,
31690694,18EBFF00,true,Rx,0,8,06,0C,04,02,54,00,09,08,
