Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
66989445,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
66993449,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
66998812,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
66999616,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67004363,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67008772,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67018873,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67024410,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67028997,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67038858,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67039415,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67040242,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67041313,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67044282,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67045597,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67048970,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67058922,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67064862,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67069020,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67069570,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67073854,18ECFF00,true,Rx,0,8,20,1C,00,04,FF,E3,FE,00,
67074415,18FEE900,true,Rx,0,8,27,00,00,00,8A,25,05,00,
67079086,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67083123,18EA0021,true,Rx,0,3,F2,FE,00,00,00,00,00,00,
67084445,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67088902,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67089472,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67093151,18FEE421,true,Rx,0,8,FF,FF,FC,FF,FF,FF,FF,FF,
67093157,18EA0021,true,Rx,0,3,F2,FE,00,00,00,00,00,00,
67093162,1CDE0017,true,Rx,0,8,F0,FC,FF,FF,FF,FF,FF,FF,
67093167,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67098888,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67099441,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67104429,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67108815,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67119061,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67124108,18EBFF00,true,Rx,0,8,01,C0,12,BE,E0,47,D3,A0,
67124657,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67125014,18FEE400,true,Rx,0,8,FF,FF,FF,FC,FF,FF,FF,FF,
67129018,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67138890,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67139700,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67140268,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67141334,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67144520,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67145972,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67148826,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67158992,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67164769,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67168914,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67169474,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67173678,18EBFF00,true,Rx,0,8,02,23,DA,50,2D,DC,B0,36,
67179065,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67184341,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67188865,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67189410,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67190221,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
67190774,18FF0A27,true,Rx,0,8,FF,1F,FF,FF,FF,FF,FF,FF,
67193803,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67199028,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67199574,18FEEF00,true,Rx,0,8,00,FF,FF,00,FF,FF,FF,FF,
67200142,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67204286,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67208921,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67209479,18FEF600,true,Rx,0,8,FF,2F,48,FF,FF,FF,FF,FF,
67218932,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67223662,18EBFF00,true,Rx,0,8,03,DD,F0,55,94,02,83,04,
67224519,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67228872,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67238852,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67239515,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67240216,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67241394,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67244276,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67246115,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67246660,18FECA03,true,Rx,0,8,01,FF,A2,13,13,01,FF,FF,
67249022,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67258923,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67261281,18FEAE30,true,Rx,0,8,FF,FF,00,00,FF,00,FF,FF,
67264888,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67268857,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67269413,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67274437,18EBFF00,true,Rx,0,8,04,80,57,32,FF,FF,FF,FF,
67278980,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67284428,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67288816,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67289622,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67291217,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67298931,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67299496,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67304428,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67308900,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67345731,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67345736,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67345742,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67345747,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67345752,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67345757,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67345771,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67345776,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67348126,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67348982,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67358991,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67364651,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67369046,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67369637,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67379012,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67384428,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67388988,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67389550,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67391192,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67398897,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67399453,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67404354,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67408831,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67418972,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67424388,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67429187,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67439052,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67439598,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67440160,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67440706,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
67441266,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67444511,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67446115,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67449478,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67459054,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67464794,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67468840,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67469431,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67478924,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67484345,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67489584,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67489605,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67490982,18EA0021,true,Rx,0,3,00,00,00,00,00,00,00,00,
67491794,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67498850,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67499659,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67504303,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67509155,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67518934,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67524377,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67529420,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67538863,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67539666,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67540231,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67541345,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67544340,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67545917,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67550265,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67554355,18FEC1EE,true,Rx,0,8,F0,67,B4,02,DC,29,BD,00,
67558817,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67564779,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67569850,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67569856,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67579038,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67584516,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67590393,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67590398,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67591259,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67598965,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67599518,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67604406,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67604960,18FEE6EE,true,Rx,0,8,2C,03,13,07,50,27,6C,7A,
67644716,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67644721,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67644727,18ECFF00,true,Rx,0,8,20,0A,00,02,FF,CA,FE,00,
67644732,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67644737,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67644743,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67644748,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67644753,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67644766,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67644771,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67647118,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67648996,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67658871,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67664817,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67668940,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67669510,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67673344,18EBFF00,true,Rx,0,8,01,05,3F,21,D4,4A,A6,51,
67678926,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67684345,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67688977,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67689538,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67690093,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
67690639,18FF0A27,true,Rx,0,8,FF,1F,FF,FF,FF,FF,FF,FF,
67691203,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67699141,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67699519,18FEEF00,true,Rx,0,8,00,FF,FF,00,FF,FF,FF,FF,
67700158,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67704561,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67709048,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67709601,18FEF600,true,Rx,0,8,FF,2F,48,FF,FF,FF,FF,FF,
67718826,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67719622,18FEF500,true,Rx,0,8,BF,FF,FF,D1,25,FF,FF,FF,
67720182,18FEF700,true,Rx,0,8,FF,FF,FF,FF,16,02,FF,FF,
67723809,18EBFF00,true,Rx,0,8,02,EB,29,A6,FF,FF,FF,FF,
67724385,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67728938,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67729508,18FEED27,true,Rx,0,8,96,FF,FF,FF,FF,FF,FF,FF,
67738992,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67739662,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67740325,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67741282,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67744553,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67749121,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67749134,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67749477,18FEE527,true,Rx,0,8,29,B1,0A,00,B5,CC,20,00,
67759020,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67759570,18FEEE00,true,Rx,0,8,68,FF,00,FF,FF,FF,FF,FF,
67764734,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67768821,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67769422,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67778921,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67784349,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67789077,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67789629,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67791223,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67798974,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67799524,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67804567,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67809121,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67819024,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67824443,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67828953,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67838911,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67839467,18ECFF27,true,Rx,0,8,20,0E,00,02,FF,CA,FE,00,
67840272,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67840822,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67841372,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67844497,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67846065,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67849113,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67858984,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67864679,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67868936,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67869535,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67878967,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67884448,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67889300,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67889634,18EBFF27,true,Rx,0,8,01,01,FF,52,EE,03,81,52,
67890202,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67891004,18EA0021,true,Rx,0,3,00,00,00,00,00,00,00,00,
67891554,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67898835,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67899644,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
67904343,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67909110,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67919056,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67924581,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67952766,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67952771,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67952777,18EBFF27,true,Rx,0,8,02,F0,23,81,52,EE,83,81,
67952782,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67952787,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
67952793,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67952798,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
67952803,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67952809,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
67952814,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67958975,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67964794,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67968915,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67969471,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
67979028,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67984538,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
67988923,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
67989576,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67991451,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
67999003,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
67999571,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
68004523,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68008971,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68019061,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68024522,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68028913,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68038878,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
68039697,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68040262,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
68041402,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
68044524,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68045844,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
68048885,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68059131,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68064774,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68068889,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68069445,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
68073214,18ECFF00,true,Rx,0,8,20,1C,00,04,FF,E3,FE,00,
68076474,18FEE900,true,Rx,0,8,27,00,00,00,8A,25,05,00,
68079110,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68084519,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68088913,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
68089573,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68091192,18FEE421,true,Rx,0,8,FF,FF,FC,FF,FF,FF,FF,FF,
68091735,1CDE0017,true,Rx,0,8,F0,FC,FF,FF,FF,FF,FF,FF,
68092296,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
68098840,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68099653,18FEF100,true,Rx,0,8,07,00,60,84,01,FF,FF,3F,
68104457,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68108895,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68118903,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68123057,18EBFF00,true,Rx,0,8,01,C0,12,BE,E0,47,D3,A0,
68123602,18FEE400,true,Rx,0,8,FF,FF,FF,FC,FF,FF,FF,FF,
68124431,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68128914,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68139128,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
68139681,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68140246,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
68141310,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
68143141,18EA0021,true,Rx,0,3,E5,FE,00,00,00,00,00,00,
68144510,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68145829,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
68148982,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68158827,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68164874,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68168820,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68169453,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
68173154,18EBFF00,true,Rx,0,8,02,23,DA,50,2D,DC,B0,36,
68179024,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68184534,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,60,
68188917,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
68189474,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
68190283,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
68190837,18FF0A27,true,Rx,0,8,FF,1F,FF,FF,FF,FF,FF,FF,
