Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,65,00,05,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418322209,18EF1721,true,Rx,0,8,10,0D,10,02,00,0F,23,60,
418324759,18EF2117,true,Rx,0,8,30,00,14,FF,FF,FF,FF,FF,
418322209,18EF1721,true,Rx,0,8,21,15,00,28,00,02,20,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
418322209,18EF1721,true,Rx,0,8,21,15,00,28,00,02,20,00,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419379233,18FF3821,true,Rx,0,8,FC,00,00,00,00,00,00,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
418322209,18EF1721,true,Rx,0,8,10,0D,10,02,00,0F,23,60,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
419379489,18FF3921,true,Rx,0,8,00,00,00,00,00,00,FF,FF,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419358446,18FEE6EE,true,Rx,0,8,C0,2F,0D,05,6B,27,7D,7A,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419351278,18FECAEE,true,Rx,0,8,00,FF,00,00,00,00,FF,FF,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419377953,18FF3321,true,Rx,0,8,FF,FA,FF,FA,FF,FA,FF,FA,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
484371991,1CDEEE17,true,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,65,00,05,
217056256,0CF00400,true,Rx,0,8,0E,7D,7D,00,00,00,07,7D,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418324759,18EF2117,true,Rx,0,8,30,00,14,FF,FF,FF,FF,FF,
419378209,18FF3421,true,Rx,0,8,FF,FA,68,1A,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,FF,03,00,07,A0,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,19,04,00,07,A0,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378209,18FF3421,true,Rx,0,8,FF,FA,68,1A,FF,FF,FF,FF,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,95,05,00,07,A5,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,43,06,00,07,A3,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,65,00,05,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
419377953,18FF3321,true,Rx,0,8,FF,FA,FF,FA,FF,FA,FF,FA,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,01,FA,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,55,15,55,51,51,45,00,00,
419378721,18FF3621,true,Rx,0,8,50,11,01,05,54,01,04,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,04,00,00,01,10,05,00,00,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,D0,0C,00,07,A1,
419378465,18FF3521,true,Rx,0,8,04,00,00,01,10,05,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,79,0D,00,07,A2,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,65,00,05,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,0A,0E,00,07,A3,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
418322209,18EF1721,true,Rx,0,8,10,BA,10,01,00,00,20,01,
418322209,18EF1721,true,Rx,0,8,21,00,00,21,40,00,00,00,
418322209,18EF1721,true,Rx,0,8,22,20,01,01,01,21,40,01,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
418322209,18EF1721,true,Rx,0,8,24,40,02,00,00,20,01,03,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
418322209,18EF1721,true,Rx,0,8,25,01,20,01,04,01,20,01,
418322209,18EF1721,true,Rx,0,8,26,05,00,23,60,00,00,28,
419378465,18FF3521,true,Rx,0,8,04,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,04,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,B7,11,00,07,A6,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,6B,12,00,07,A3,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,2E,7D,9B,26,13,00,07,97,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,66,00,05,
418322209,18EF1721,true,Rx,0,8,20,31,00,20,10,0A,00,20,
418322209,18EF1721,true,Rx,0,8,21,01,32,00,20,01,33,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
418322209,18EF1721,true,Rx,0,8,23,00,20,01,36,00,20,10,
418322209,18EF1721,true,Rx,0,8,24,0B,00,20,01,37,00,20,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
418322209,18EF1721,true,Rx,0,8,25,01,38,01,20,01,39,00,
418322209,18EF1721,true,Rx,0,8,26,10,02,00,05,23,60,01,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
217056256,0CF00400,true,Rx,0,8,20,7D,89,54,16,00,07,89,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,60,7D,85,CE,16,00,07,88,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419379489,18FF3921,true,Rx,0,8,00,00,00,00,00,00,FF,FF,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,50,7D,83,26,17,00,07,85,
419377175,18FF3017,true,Rx,0,8,00,00,14,1F,F3,00,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419351278,18FECAEE,true,Rx,0,8,00,FF,00,00,00,00,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378209,18FF3421,true,Rx,0,8,D3,02,68,1A,FF,FF,FF,FF,
217056256,0CF00400,true,Rx,0,8,60,7D,88,45,16,00,07,89,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,10,7D,89,3A,16,00,07,89,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,66,00,05,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
419377953,18FF3321,true,Rx,0,8,DD,22,9D,06,E8,14,F3,15,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
217056256,0CF00400,true,Rx,0,8,70,7D,89,1F,16,00,07,8A,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,10,7D,8A,15,16,00,07,8A,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
217056256,0CF00400,true,Rx,0,8,20,7D,8A,16,16,00,07,8A,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
217056256,0CF00400,true,Rx,0,8,20,7D,8A,15,16,00,07,8A,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,66,00,05,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
419377953,18FF3321,true,Rx,0,8,CF,22,9D,06,FA,14,F3,15,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
419378209,18FF3421,true,Rx,0,8,C0,02,68,1A,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
217056256,0CF00400,true,Rx,0,8,30,7D,8B,F2,15,00,07,8B,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,66,00,05,
217056256,0CF00400,true,Rx,0,8,30,7D,8B,F3,15,00,07,8B,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419377953,18FF3321,true,Rx,0,8,15,23,9D,06,1C,15,F3,15,
419378209,18FF3421,true,Rx,0,8,BB,02,68,1A,FF,FF,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,40,7D,8C,C6,15,00,07,8C,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
217056256,0CF00400,true,Rx,0,8,40,7D,8C,D1,15,00,07,8C,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
418322209,18EF1721,true,Rx,0,8,10,21,10,02,00,05,23,60,
418322209,18EF1721,true,Rx,0,8,21,01,00,28,00,06,31,30,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
418322209,18EF1721,true,Rx,0,8,23,00,28,00,09,32,37,2E,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,40,7D,8C,E6,15,00,07,8C,
419379489,18FF3921,true,Rx,0,8,00,00,00,00,00,00,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,40,7D,8C,F0,15,00,07,8C,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,66,00,05,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
217056256,0CF00400,true,Rx,0,8,70,7D,8B,16,16,00,07,8C,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419348974,18FEC1EE,true,Rx,0,8,3E,59,0B,00,68,30,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419377953,18FF3321,true,Rx,0,8,07,23,9D,06,1C,15,F3,15,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
217056256,0CF00400,true,Rx,0,8,70,7D,8B,1E,16,00,07,8C,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,00,7D,8C,26,16,00,07,8C,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
217056256,0CF00400,true,Rx,0,8,70,7D,8B,2A,16,00,07,8C,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
217056256,0CF00400,true,Rx,0,8,70,7D,8B,29,16,00,07,8C,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
484371991,1CDEEE17,true,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
217056256,0CF00400,true,Rx,0,8,40,7D,8C,1B,16,00,07,8C,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419379233,18FF3821,true,Rx,0,8,FC,00,00,00,00,00,00,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,30,7D,8C,2D,16,00,07,8C,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,66,00,05,
217056256,0CF00400,true,Rx,0,8,10,7D,8C,37,16,00,07,8C,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
419377953,18FF3321,true,Rx,0,8,DD,22,9D,06,0B,15,F3,15,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419379233,18FF3821,true,Rx,0,8,FC,00,00,00,00,00,00,FF,
217056256,0CF00400,true,Rx,0,8,10,7D,8C,42,16,00,07,8C,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
217056256,0CF00400,true,Rx,0,8,10,7D,8C,4B,16,00,07,8C,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
418324759,18EF2117,true,Rx,0,8,01,F7,FF,FF,FF,FF,FF,FF,
419377431,18FF3117,true,Rx,0,8,00,00,01,01,00,66,00,05,
217056256,0CF00400,true,Rx,0,8,00,7D,8C,53,16,00,07,8C,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
218000622,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
419377697,18FF3221,true,Rx,0,8,F4,FF,FF,FF,FF,FF,02,FA,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
419378721,18FF3621,true,Rx,0,8,00,00,00,01,04,00,04,00,
418322209,18EF1721,true,Rx,0,8,01,02,FF,FF,FF,FF,FF,FF,
419378465,18FF3521,true,Rx,0,8,00,00,00,01,10,04,00,00,
